Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0008894	1	1	1	1	0	1	1	1	1
OG0008895	1	1	0	1	1	1	1	1	1
OG0008896	1	1	1	1	0	1	1	1	1
OG0008897	1	1	0	1	1	1	1	1	1
OG0008899	1	1	0	1	1	1	1	1	1
OG0008900	1	1	0	1	1	1	1	1	1
OG0008902	1	1	0	1	1	1	1	1	1
OG0008903	1	1	1	0	1	1	1	1	1
OG0008904	1	1	1	0	1	2	0	1	1
OG0008905	1	1	1	0	1	1	1	1	1
OG0008906	1	1	1	1	1	1	0	1	1
OG0008907	1	1	0	1	1	1	1	1	1
OG0008909	1	1	1	1	1	1	1	1	0
OG0008910	1	1	0	1	1	1	1	1	1
OG0008911	1	1	0	1	1	1	1	1	1
OG0008912	1	1	0	1	1	1	1	1	1
OG0008913	1	1	1	1	0	1	1	1	1
OG0008914	1	1	1	1	0	1	1	1	1
OG0008915	1	1	1	1	0	1	1	1	1
OG0008917	1	1	0	1	0	1	2	1	1
OG0008918	1	1	0	1	1	1	1	1	1
OG0008919	1	1	1	1	0	1	1	1	1
OG0008920	1	1	1	1	1	1	0	1	1
OG0008921	1	1	1	1	1	1	0	1	1
OG0008922	1	1	1	0	1	1	1	1	1
OG0008923	1	1	0	1	0	1	2	1	1
OG0008924	1	1	1	1	0	1	1	1	1
OG0008925	1	0	4	1	0	0	1	1	0
OG0008927	1	0	1	1	1	1	1	1	1
OG0008928	1	1	0	1	1	1	1	1	1
OG0008929	1	1	1	0	1	1	1	1	1
OG0008930	1	1	1	1	0	1	1	1	1
OG0008931	1	0	1	0	2	1	1	1	1
OG0008932	1	1	1	1	0	1	1	1	1
OG0008933	1	1	0	1	1	1	1	1	1
OG0008934	1	1	1	1	0	1	1	1	1
OG0008935	1	1	1	0	1	1	1	1	1
OG0008936	1	1	1	1	0	1	1	1	1
OG0008937	1	1	1	1	1	1	0	1	1
OG0008938	1	1	1	1	0	1	1	1	1
OG0008939	1	1	1	1	0	1	1	1	1
OG0008941	1	0	1	1	1	1	1	1	1
OG0008943	1	1	0	1	1	1	1	1	1
OG0008944	2	1	1	0	1	1	0	1	1
OG0008945	1	1	0	1	1	1	1	1	1
OG0008946	1	1	0	1	1	1	1	1	1
OG0008947	1	1	1	0	1	1	1	1	1
OG0008949	1	1	0	1	1	1	1	1	1
OG0008950	1	1	0	1	1	1	1	1	1
OG0008951	1	1	0	1	1	1	1	1	1
OG0008952	1	1	1	0	1	1	1	1	1
OG0008953	1	1	0	1	0	2	1	1	1
OG0008954	1	1	0	1	1	1	1	1	1
OG0008955	1	1	1	1	1	1	0	1	1
OG0008956	1	1	1	1	0	1	1	1	1
OG0008958	1	0	1	1	1	1	1	1	1
OG0008959	1	1	0	1	1	1	1	1	1
OG0008960	1	1	0	1	1	1	1	1	1
OG0008962	1	1	0	1	1	1	1	1	1
OG0008963	1	1	0	1	1	2	1	1	0
OG0008964	1	1	0	1	1	1	1	1	1
OG0008965	1	1	0	1	1	1	1	1	1
OG0008966	1	2	0	1	0	1	1	1	1
OG0008967	1	1	0	1	1	1	1	1	1
OG0008969	1	1	1	0	1	1	1	1	1
OG0008971	1	1	1	1	0	1	1	1	1
OG0008972	1	1	0	1	1	1	1	1	1
OG0008973	1	1	0	1	1	1	1	1	1
OG0008974	1	1	0	1	1	1	1	1	1
OG0008975	1	1	0	1	0	1	2	1	1
OG0008977	1	1	0	1	1	1	1	1	1
OG0008978	2	0	0	1	1	0	2	1	1
OG0008979	1	1	1	1	0	1	1	1	1
OG0008980	1	1	1	1	0	1	1	1	1
OG0008981	1	1	0	1	1	1	1	1	1
OG0008983	1	1	1	1	1	0	1	1	1
OG0008984	1	1	0	1	1	1	1	1	1
OG0008985	1	1	0	1	1	1	1	1	1
OG0008986	1	1	3	1	0	0	0	1	1
OG0008987	1	1	0	1	1	1	1	1	1
OG0008988	1	1	0	1	1	1	1	1	1
OG0008989	2	1	0	0	1	1	1	1	1
OG0008990	1	1	0	1	1	1	1	1	1
OG0008991	1	1	1	1	0	1	1	1	1
OG0008992	1	1	1	1	0	1	1	1	1
OG0008993	1	1	1	1	0	1	1	1	1
OG0008994	1	1	1	1	0	1	1	1	1
OG0008995	1	1	1	0	1	1	1	1	1
OG0008996	1	1	1	0	1	1	1	1	1
OG0008997	1	1	1	1	1	1	1	1	0
OG0008998	1	1	1	1	1	0	1	1	1
OG0008999	1	1	1	1	1	1	1	1	0
OG0009000	1	1	0	1	1	1	1	1	1
OG0009003	1	1	1	1	1	1	1	1	0
OG0009005	1	1	1	0	1	1	1	1	1
OG0009006	1	1	0	1	1	1	1	1	1
OG0009007	1	1	0	1	1	1	1	1	1
OG0009008	1	1	0	1	1	1	1	1	1
OG0009009	1	1	0	1	1	1	1	1	1
OG0009010	1	1	0	1	1	1	1	1	1
OG0009011	1	1	1	0	1	1	1	1	1
OG0009012	1	1	1	1	1	1	1	1	0
OG0009013	1	1	0	1	1	1	1	1	1
OG0009014	1	1	0	1	1	1	1	1	1
OG0009015	1	1	0	1	1	1	1	1	1
OG0009017	1	1	1	1	0	1	1	1	1
OG0009019	1	1	1	0	1	1	1	1	1
OG0009020	1	1	0	1	1	1	1	1	1
OG0009021	1	1	0	1	1	1	1	1	1
OG0009023	1	1	0	1	1	1	1	1	1
OG0009024	1	1	1	0	1	1	1	1	1
OG0009025	1	1	1	0	1	1	1	1	1
OG0009026	1	1	1	0	1	1	1	1	1
OG0009028	1	1	0	1	1	1	1	1	1
OG0009029	1	1	1	1	0	1	1	1	1
OG0009030	1	1	0	1	1	1	1	1	1
OG0009031	1	1	1	1	0	1	1	1	1
OG0009033	1	1	0	1	1	1	1	1	1
OG0009035	1	1	0	1	1	1	1	1	1
OG0009036	1	1	1	0	1	1	1	1	1
OG0009037	1	1	0	1	1	1	1	1	1
OG0009038	1	1	1	1	0	1	1	1	1
OG0009039	1	1	1	0	1	1	1	1	1
OG0009040	1	1	0	1	1	1	1	1	1
OG0009041	1	1	1	1	0	1	1	1	1
OG0009042	1	1	0	1	1	1	1	1	1
OG0009043	1	1	1	1	0	1	1	1	1
OG0009044	1	1	0	1	1	1	1	1	1
OG0009045	1	1	0	1	1	1	1	1	1
OG0009046	1	1	1	1	0	1	1	1	1
OG0009047	1	1	0	1	1	1	1	1	1
OG0009048	1	1	0	1	1	1	1	1	1
OG0009049	1	1	1	0	1	1	1	1	1
OG0009050	1	1	0	1	1	1	1	1	1
OG0009051	1	1	0	1	1	1	1	1	1
OG0009052	1	1	1	0	1	1	1	1	1
OG0009054	1	1	0	1	1	1	1	1	1
OG0009055	1	1	0	1	1	1	1	1	1
OG0009056	1	0	1	1	1	1	1	1	1
OG0009057	1	1	1	1	0	1	1	1	1
OG0009058	1	1	0	1	1	1	1	1	1
OG0009059	1	1	0	1	1	1	1	1	1
OG0009060	1	1	1	0	1	1	1	1	1
OG0009061	1	1	0	1	0	1	1	1	2
OG0009062	1	1	0	1	1	1	1	1	1
OG0009063	1	1	0	1	1	1	1	1	1
OG0009064	1	1	1	1	0	1	1	1	1
OG0009065	1	1	1	1	1	0	1	1	1
OG0009066	1	1	0	1	1	1	1	1	1
OG0009067	1	1	1	1	0	1	1	1	1
OG0009068	1	1	1	1	1	0	1	1	1
OG0009069	1	1	0	1	1	1	1	1	1
OG0009070	1	1	1	0	1	1	1	1	1
OG0009071	1	1	0	1	1	1	1	1	1
OG0009073	1	1	1	1	0	1	1	1	1
OG0009074	1	1	0	1	1	1	1	1	1
OG0009075	1	1	0	1	1	1	1	1	1
OG0009076	1	0	0	0	1	2	1	2	1
OG0009078	1	0	1	1	1	2	0	1	1
OG0009079	1	1	0	1	1	1	1	1	1
OG0009081	1	1	1	1	0	1	1	1	1
OG0009082	1	1	1	1	0	1	1	1	1
OG0009083	1	1	1	1	0	1	1	1	1
OG0009084	1	1	0	0	1	2	1	1	1
OG0009085	1	1	1	0	1	1	1	1	1
OG0009087	1	1	1	1	0	1	1	1	1
OG0009088	1	1	0	1	1	1	1	1	1
OG0009089	1	1	1	0	1	1	1	1	1
OG0009090	1	1	0	1	1	1	1	1	1
OG0009092	1	1	0	1	1	1	1	1	1
OG0009093	1	1	0	1	1	1	1	1	1
OG0009094	1	1	1	0	1	1	1	1	1
OG0009095	1	1	0	1	1	1	1	1	1
OG0009096	1	1	1	1	1	1	0	1	1
OG0009097	1	1	0	1	1	1	1	1	1
OG0009098	1	1	1	1	0	1	1	1	1
OG0009099	1	1	1	1	1	1	0	1	1
OG0009101	1	1	1	1	0	1	1	1	1
OG0009102	1	2	0	1	1	1	0	1	1
OG0009103	1	1	1	1	0	1	1	1	1
OG0009104	1	1	1	0	1	1	1	1	1
OG0009105	1	1	1	1	0	1	1	1	1
OG0009107	1	1	0	1	1	1	1	1	1
OG0009108	1	1	0	1	1	1	1	1	1
OG0009109	1	1	0	1	1	1	1	1	1
OG0009110	1	1	0	1	1	1	1	1	1
OG0009111	1	1	0	1	1	1	1	1	1
OG0009112	1	1	0	1	1	1	1	1	1
OG0009113	1	1	0	1	1	1	1	1	1
OG0009114	1	1	1	0	1	1	1	1	1
OG0009115	1	1	0	1	1	1	1	1	1
OG0009116	1	1	1	1	0	1	1	1	1
OG0009118	1	1	1	1	1	1	0	1	1
OG0009119	1	1	2	1	1	0	1	1	0
OG0009121	1	1	1	1	1	0	1	1	1
OG0009123	1	2	0	0	1	1	1	1	1
OG0009127	1	1	1	1	1	1	0	1	1
OG0009128	1	1	0	1	1	1	1	1	1
OG0009129	1	1	0	1	1	1	1	1	1
OG0009130	1	1	1	0	1	1	1	1	1
OG0009131	1	1	0	1	1	1	1	1	1
OG0009132	1	1	0	1	1	1	1	1	1
OG0009133	1	1	0	1	1	1	1	1	1
OG0009134	1	1	0	1	1	1	1	1	1
OG0009135	1	1	0	1	1	1	1	1	1
OG0009136	1	1	0	1	1	1	1	1	1
OG0009137	1	1	0	1	1	1	1	1	1
OG0009138	1	1	1	1	0	1	1	1	1
OG0009140	1	1	1	0	1	1	1	1	1
OG0009141	1	1	1	1	1	1	0	1	1
OG0009142	1	1	1	1	0	1	1	1	1
OG0009143	1	0	1	1	1	1	1	1	1
OG0009144	1	1	0	1	1	1	1	1	1
OG0009145	1	1	0	1	1	1	1	1	1
OG0009146	1	0	1	1	1	1	1	1	1
OG0009147	1	1	1	1	0	1	1	1	1
OG0009149	1	1	0	1	1	1	1	1	1
OG0009150	1	1	0	1	1	1	1	1	1
OG0009151	1	1	1	1	1	1	1	1	0
OG0009152	1	0	1	1	1	1	1	1	1
OG0009153	1	1	0	1	1	1	1	1	1
OG0009154	1	1	0	1	1	1	1	1	1
OG0009155	1	1	0	1	1	1	1	1	1
OG0009157	1	1	1	1	0	1	1	1	1
OG0009159	1	1	1	1	0	1	1	1	1
OG0009160	1	1	0	1	1	1	1	1	1
OG0009161	1	1	0	1	1	1	1	1	1
OG0009162	1	1	0	1	1	1	1	1	1
OG0009166	1	1	0	1	1	1	1	1	1
OG0009168	1	1	0	1	1	1	1	1	1
OG0009169	1	1	1	0	1	1	1	1	1
OG0009170	1	1	0	1	1	1	1	1	1
OG0009171	1	1	1	1	0	1	1	1	1
OG0009173	1	1	0	1	1	1	1	1	1
OG0009174	1	1	1	0	1	1	1	1	1
OG0009175	1	1	1	1	1	0	1	1	1
OG0009176	1	1	1	1	0	1	1	1	1
OG0009177	1	1	0	1	1	1	1	1	1
OG0009178	1	1	1	0	1	1	1	1	1
OG0009179	1	0	1	1	1	1	1	1	1
OG0009180	1	1	1	1	1	1	0	1	1
OG0009181	1	0	1	1	1	1	1	1	1
OG0009182	1	1	1	1	0	1	1	1	1
OG0009183	1	1	1	1	0	1	1	1	1
OG0009184	1	1	1	0	1	1	1	1	1
OG0009185	1	1	1	1	1	1	0	1	1
OG0009186	1	1	1	1	0	1	1	1	1
OG0009187	1	1	1	0	1	1	1	1	1
OG0009188	1	1	1	1	0	1	1	1	1
OG0009190	1	1	0	0	1	1	2	1	1
OG0009191	1	1	0	1	1	1	1	1	1
OG0009192	1	1	0	1	1	1	1	1	1
OG0009193	1	1	0	1	1	1	1	1	1
OG0009194	1	0	0	1	2	1	1	1	1
OG0009195	1	1	1	1	1	1	0	1	1
OG0009196	1	1	1	1	0	1	1	1	1
OG0009197	1	1	1	1	1	1	1	1	0
OG0009198	1	1	1	1	0	1	1	1	1
OG0009199	1	1	1	0	1	1	1	1	1
OG0009200	1	1	1	1	0	1	1	1	1
OG0009201	1	1	1	1	0	1	1	1	1
OG0009203	1	1	1	0	1	1	1	1	1
OG0009204	1	1	0	1	1	1	1	1	1
OG0009205	1	1	1	1	1	1	0	1	1
OG0009206	1	1	0	1	1	1	1	1	1
OG0009207	1	1	0	1	1	1	1	1	1
OG0009208	1	1	1	0	1	1	1	1	1
OG0009209	1	1	1	1	0	1	1	1	1
OG0009210	1	1	0	1	1	1	1	1	1
OG0009213	1	1	0	1	1	1	1	1	1
OG0009214	1	1	0	1	1	1	1	1	1
OG0009215	1	1	0	1	1	1	1	1	1
OG0009216	1	1	0	1	1	1	1	1	1
OG0009217	1	1	0	1	1	1	1	1	1
OG0009218	1	1	1	0	1	1	1	1	1
OG0009221	1	1	1	1	0	1	1	1	1
OG0009222	1	1	0	1	1	1	1	1	1
OG0009223	1	1	1	1	1	1	1	1	0
OG0009224	1	1	1	1	0	1	1	1	1
OG0009225	1	1	0	1	1	1	1	1	1
OG0009226	1	1	1	1	0	1	1	1	1
OG0009227	1	1	0	1	1	1	1	1	1
OG0009228	1	1	0	1	1	1	1	1	1
OG0009230	2	1	0	0	1	1	1	1	1
OG0009231	1	1	1	1	0	1	1	1	1
OG0009232	1	1	0	1	1	1	1	1	1
OG0009233	1	1	1	1	0	1	1	1	1
OG0009235	1	1	1	0	1	1	1	1	1
OG0009236	1	1	1	1	1	1	0	1	1
OG0009237	1	1	0	1	1	1	1	1	1
OG0009238	1	1	1	1	0	1	1	1	1
OG0009239	1	1	1	1	1	1	1	1	0
OG0009240	1	1	1	0	1	1	1	1	1
OG0009241	1	1	1	1	0	1	1	1	1
OG0009242	1	1	0	1	1	1	1	1	1
OG0009243	1	1	1	0	1	1	1	1	1
OG0009245	1	1	0	1	1	1	1	1	1
OG0009247	1	1	1	1	0	1	1	1	1
OG0009249	1	1	0	0	2	1	1	1	1
OG0009250	1	1	0	1	1	1	1	1	1
OG0009253	1	1	1	1	0	1	1	1	1
OG0009254	1	1	1	0	1	1	1	1	1
OG0009255	1	1	0	1	1	1	1	1	1
OG0009256	1	1	1	1	1	0	1	1	1
OG0009257	1	1	1	1	0	1	1	1	1
OG0009258	1	1	0	1	1	1	1	1	1
OG0009259	1	1	0	1	1	1	1	1	1
OG0009261	1	1	0	1	1	1	1	1	1
OG0009262	1	1	1	1	0	1	1	1	1
OG0009263	1	1	0	1	1	1	1	1	1
OG0009264	1	1	1	0	1	1	1	1	1
OG0009265	1	1	0	1	1	1	1	1	1
OG0009266	1	1	0	1	1	1	1	1	1
OG0009267	1	1	0	1	1	1	1	1	1
OG0009268	1	1	0	1	1	1	1	1	1
OG0009269	1	1	0	1	1	1	1	1	1
OG0009270	1	1	0	1	1	1	1	1	1
OG0009271	1	1	1	1	0	1	1	1	1
OG0009272	1	1	0	1	1	1	1	1	1
OG0009273	1	1	1	1	0	1	1	1	1
OG0009274	1	1	0	1	1	1	1	1	1
OG0009277	1	1	1	1	0	1	1	1	1
OG0009278	1	1	0	1	1	1	1	1	1
OG0009279	1	1	0	1	1	1	1	1	1
OG0009280	1	1	1	1	0	1	1	1	1
OG0009282	1	1	0	1	1	1	1	1	1
OG0009283	1	1	1	1	0	1	1	1	1
OG0009284	1	1	1	1	0	1	1	1	1
OG0009285	1	1	1	1	0	1	1	1	1
OG0009286	1	1	1	0	1	1	1	1	1
OG0009287	1	1	1	1	0	1	1	1	1
OG0009288	1	1	1	0	1	1	1	1	1
OG0009289	1	1	1	1	0	1	1	1	1
OG0009290	1	1	0	1	1	1	1	1	1
OG0009291	1	1	1	1	0	1	1	1	1
OG0009292	1	1	0	1	1	1	1	1	1
OG0009293	1	1	0	1	1	1	1	1	1
OG0009294	1	1	1	1	0	1	1	1	1
OG0009295	1	1	0	1	1	1	1	1	1
OG0009296	1	1	0	1	1	1	1	1	1
OG0009297	1	1	1	0	1	1	1	1	1
OG0009298	1	1	1	1	1	1	1	1	0
OG0009300	1	1	0	1	1	1	1	1	1
OG0009302	1	1	0	1	1	1	1	1	1
OG0009303	1	1	1	0	1	1	1	1	1
OG0009304	1	1	1	1	0	1	1	1	1
OG0009306	1	1	0	1	1	1	1	1	1
OG0009307	1	1	1	1	0	1	1	1	1
OG0009308	1	1	0	1	1	1	1	1	1
OG0009309	1	1	1	0	1	1	1	1	1
OG0009310	1	1	0	1	1	1	1	1	1
OG0009311	1	1	1	1	0	1	1	1	1
OG0009312	1	1	1	0	1	1	1	1	1
OG0009313	1	1	0	1	1	1	1	1	1
OG0009314	1	1	0	1	1	1	1	1	1
OG0009315	1	1	0	1	1	1	1	1	1
OG0009316	1	1	1	0	1	1	1	1	1
OG0009317	1	1	1	1	1	1	0	1	1
OG0009319	1	1	0	1	0	1	2	1	1
OG0009320	1	1	0	1	1	1	1	1	1
OG0009322	1	1	1	1	0	1	1	1	1
OG0009323	1	1	0	1	1	1	1	1	1
OG0009324	1	1	0	1	1	1	1	1	1
OG0009325	1	1	1	1	1	1	0	1	1
OG0009326	1	1	1	1	0	1	1	1	1
OG0009328	1	1	0	1	1	1	1	1	1
OG0009329	1	1	0	1	1	1	1	1	1
OG0009333	1	1	1	1	0	1	1	1	1
OG0009334	1	1	0	1	1	1	1	1	1
OG0009335	1	1	0	1	1	1	1	1	1
OG0009336	1	1	0	1	1	1	1	1	1
OG0009337	2	0	1	1	0	1	1	1	1
OG0009339	1	1	0	1	1	1	1	1	1
OG0009340	1	1	0	1	1	1	1	1	1
OG0009342	1	1	0	1	1	1	1	1	1
OG0009343	1	1	0	1	1	1	1	1	1
OG0009344	1	1	0	1	1	1	1	1	1
OG0009345	1	1	0	1	1	1	1	1	1
OG0009346	1	1	1	1	0	1	1	1	1
OG0009347	1	1	0	1	1	1	1	1	1
OG0009348	1	1	0	1	1	1	1	1	1
OG0009350	1	1	1	1	1	1	0	1	1
OG0009352	1	1	1	1	0	1	1	1	1
OG0009353	1	1	0	1	1	1	1	1	1
OG0009354	1	1	1	1	1	1	0	1	1
OG0009355	1	1	0	1	1	1	1	1	1
OG0009356	1	1	1	1	0	1	1	1	1
OG0009357	1	1	1	0	1	1	1	1	1
OG0009358	1	1	1	1	0	1	1	1	1
OG0009361	1	1	0	1	1	1	1	1	1
OG0009362	1	1	0	1	1	1	1	1	1
OG0009363	1	1	1	1	0	1	1	1	1
OG0009364	1	1	1	1	0	1	1	1	1
OG0009365	1	1	0	1	1	1	1	1	1
OG0009366	1	1	1	1	0	1	1	1	1
OG0009367	1	1	1	1	0	1	1	1	1
OG0009369	1	1	1	1	0	1	1	1	1
OG0009370	1	1	1	1	0	1	1	1	1
OG0009371	1	1	0	1	1	1	1	1	1
OG0009373	1	1	0	1	1	1	1	1	1
OG0009374	1	1	1	1	0	1	1	1	1
OG0009376	1	1	0	1	1	1	1	1	1
OG0009377	1	1	1	1	0	1	1	1	1
OG0009378	1	1	0	1	1	1	1	1	1
OG0009379	1	1	1	1	0	1	1	1	1
OG0009380	1	1	1	0	1	1	1	1	1
OG0009381	1	0	1	0	1	1	1	2	1
OG0009382	1	1	1	1	0	1	1	1	1
OG0009383	2	0	1	0	1	1	1	1	1
OG0009384	1	1	0	1	1	1	1	1	1
OG0009387	1	1	1	1	0	1	1	1	1
OG0009389	1	0	1	2	0	1	1	1	1
OG0009390	1	1	0	1	1	1	1	1	1
OG0009391	1	1	1	1	0	1	1	1	1
OG0009392	1	1	2	1	2	0	0	1	0
OG0009395	1	1	1	1	0	1	1	1	1
OG0009396	1	1	1	1	0	1	1	1	1
OG0009397	1	1	1	1	0	1	1	1	1
OG0009398	1	0	2	1	1	1	1	1	0
OG0009399	1	1	1	1	1	1	1	1	0
OG0009400	1	1	2	0	1	1	0	1	1
OG0009401	1	1	0	1	1	1	1	1	1
OG0009402	1	1	1	1	1	1	0	1	1
OG0009403	1	1	0	1	1	1	1	1	1
OG0009404	1	1	0	1	1	1	1	1	1
OG0009406	1	1	0	1	1	1	1	1	1
OG0009407	1	1	1	1	1	1	1	1	0
OG0009408	1	1	2	1	2	0	0	1	0
OG0009409	1	1	1	0	1	1	1	1	1
OG0009410	1	1	0	1	1	1	1	1	1
OG0009411	1	0	0	1	1	1	1	1	2
OG0009412	1	1	1	0	1	1	1	1	1
OG0009413	1	1	1	1	0	1	1	1	1
OG0009415	1	1	1	1	0	1	1	1	1
OG0009416	1	1	1	1	0	1	1	1	1
OG0009417	1	1	1	1	0	1	1	1	1
OG0009418	1	1	0	1	1	1	1	1	1
OG0009419	1	1	1	1	0	1	1	1	1
OG0009421	1	1	1	1	0	1	1	1	1
OG0009422	1	1	0	1	1	1	1	1	1
OG0009423	1	1	1	1	0	1	1	1	1
OG0009424	1	1	0	1	0	1	2	1	1
OG0009425	1	0	1	1	1	1	1	1	1
OG0009426	1	1	0	1	1	1	1	1	1
OG0009427	1	1	0	1	1	1	1	1	1
OG0009428	1	1	0	1	1	1	1	1	1
OG0009429	1	1	1	1	0	1	1	1	1
OG0009430	1	1	0	1	1	1	1	1	1
OG0009431	1	1	1	1	0	1	1	1	1
OG0009432	1	1	1	0	1	1	1	1	1
OG0009433	1	1	1	1	0	1	1	1	1
OG0009434	1	1	0	1	1	1	1	1	1
OG0009435	1	1	0	1	1	1	1	1	1
OG0009436	1	1	1	1	0	1	1	1	1
OG0009437	1	1	1	1	0	1	1	1	1
OG0009438	1	1	1	0	1	1	1	1	1
OG0009439	1	1	0	1	1	1	1	1	1
OG0009440	1	0	0	1	2	1	1	1	1
OG0009441	1	1	0	1	1	1	1	1	1
OG0009442	1	1	1	1	1	1	0	1	1
OG0009443	1	1	1	1	0	1	1	1	1
OG0009444	1	1	1	1	0	1	1	1	1
OG0009445	1	1	1	0	1	1	1	1	1
OG0009446	1	1	1	1	1	1	1	1	0
OG0009447	1	1	0	1	1	1	1	1	1
OG0009448	1	1	1	0	1	1	1	1	1
OG0009450	1	1	0	1	1	1	1	1	1
OG0009453	1	1	1	1	0	1	1	1	1
OG0009454	1	1	1	0	1	1	1	1	1
OG0009455	1	1	0	1	1	1	1	1	1
OG0009456	1	1	1	1	0	1	1	1	1
OG0009457	1	1	0	1	1	1	1	1	1
OG0009458	1	1	0	1	1	1	1	1	1
OG0009459	1	1	1	0	1	1	1	1	1
OG0009461	1	1	0	1	1	1	1	1	1
OG0009463	1	1	0	1	1	1	1	1	1
OG0009464	1	1	2	1	0	1	0	1	1
OG0009465	1	1	1	0	0	1	1	1	2
OG0009466	1	1	1	1	0	1	1	1	1
OG0009468	1	1	1	1	1	0	1	1	1
OG0009469	1	1	0	1	1	1	1	1	1
OG0009470	1	1	1	1	0	1	1	1	1
OG0009471	1	1	1	1	0	1	1	1	1
OG0009472	1	1	0	1	1	1	1	1	1
OG0009473	1	2	1	0	1	1	0	1	1
OG0009475	1	1	0	1	1	1	1	1	1
OG0009477	1	1	1	1	0	1	1	1	1
OG0009478	1	1	1	1	0	1	1	1	1
OG0009479	1	1	0	1	1	1	1	1	1
OG0009480	1	1	1	1	1	0	1	1	1
OG0009481	1	1	3	1	1	0	0	1	0
OG0009483	1	1	1	1	1	0	1	1	1
OG0009484	1	1	0	1	1	0	2	2	0
OG0009485	1	1	1	1	0	1	1	1	1
OG0009487	1	1	0	1	1	1	1	1	1
OG0009488	1	1	1	1	0	1	1	1	1
OG0009489	1	1	1	0	1	1	1	1	1
OG0009490	1	1	1	1	1	1	0	1	1
OG0009491	1	0	1	1	1	1	1	1	1
OG0009493	1	1	1	1	0	1	1	1	1
OG0009494	1	1	1	0	1	1	1	1	1
OG0009495	1	1	1	1	1	1	1	1	0
OG0009496	1	1	0	1	1	1	1	1	1
OG0009497	1	1	0	1	1	1	1	1	1
OG0009498	1	1	1	0	1	1	1	1	1
OG0009501	1	0	1	1	1	1	1	1	1
OG0009502	1	1	0	2	0	1	1	1	1
OG0009503	1	1	1	1	0	1	1	1	1
OG0009504	1	1	1	1	0	1	1	1	1
OG0009505	1	1	1	1	0	1	1	1	1
OG0009507	1	1	1	1	0	1	1	1	1
OG0009508	1	1	1	1	0	1	1	1	1
OG0009509	1	1	0	1	1	1	1	1	1
OG0009511	1	1	1	1	0	1	1	1	1
OG0009512	1	1	1	1	1	0	1	1	1
OG0009513	1	1	0	1	1	1	1	1	1
OG0009514	1	1	0	1	1	1	1	1	1
OG0009515	1	1	0	1	1	1	1	1	1
OG0009516	1	1	1	1	0	1	1	1	1
OG0009517	1	1	0	1	1	1	1	1	1
OG0009518	1	1	0	1	1	1	1	1	1
OG0009519	1	1	0	1	1	1	1	1	1
OG0009520	1	1	0	1	1	1	1	1	1
OG0009522	1	1	1	1	0	1	1	1	1
OG0009523	1	1	0	1	1	1	1	1	1
OG0009524	1	1	1	1	0	1	1	1	1
OG0009525	1	1	1	1	0	1	1	1	1
OG0009526	1	1	0	1	1	1	1	1	1
OG0009528	1	1	0	1	1	1	1	1	1
OG0009529	1	1	0	1	1	1	1	1	1
OG0009530	1	1	0	1	1	1	1	1	1
OG0009531	1	1	0	1	1	1	1	1	1
OG0009533	1	1	0	1	1	1	1	1	1
OG0009534	1	1	0	1	1	1	1	1	1
OG0009535	1	1	0	1	1	1	1	1	1
OG0009536	1	1	0	1	1	1	1	1	1
OG0009537	1	1	1	1	0	1	1	1	1
OG0009538	1	1	0	1	1	1	1	1	1
OG0009539	1	1	0	1	1	1	1	1	1
OG0009540	1	1	1	0	1	1	1	1	1
OG0009541	1	1	0	1	1	1	1	1	1
OG0009542	1	1	0	1	1	1	1	1	1
OG0009543	1	1	1	1	0	1	1	1	1
OG0009545	1	1	1	1	0	1	1	1	1
OG0009547	1	1	1	1	0	1	1	1	1
OG0009549	1	1	1	0	1	1	1	1	1
OG0009550	1	1	1	1	0	1	1	1	1
OG0009551	1	1	1	0	1	1	1	1	1
OG0009553	1	1	1	1	1	1	0	1	1
OG0009554	1	1	1	0	0	2	1	1	1
OG0009555	1	1	0	1	1	1	1	1	1
OG0009556	1	1	0	1	1	1	1	1	1
OG0009557	1	1	0	1	1	1	1	1	1
OG0009558	1	1	1	1	0	1	1	1	1
OG0009560	1	1	1	0	1	1	1	1	1
OG0009561	1	1	0	1	1	1	1	1	1
OG0009562	1	1	0	1	1	1	1	1	1
OG0009563	1	0	1	1	1	1	1	1	1
OG0009564	1	1	0	1	1	1	1	1	1
OG0009565	1	1	1	1	0	1	1	1	1
OG0009566	1	1	0	1	1	1	1	1	1
OG0009567	1	1	0	1	1	1	1	1	1
OG0009568	1	1	1	1	1	0	1	1	1
OG0009569	1	1	0	0	2	1	1	1	1
OG0009570	1	1	1	1	0	1	1	1	1
OG0009571	1	1	1	0	1	1	1	1	1
OG0009572	1	1	0	1	1	1	1	1	1
OG0009573	1	1	0	1	1	1	1	1	1
OG0009574	1	1	1	1	0	1	1	1	1
OG0009575	1	1	1	1	1	1	0	1	1
OG0009576	1	1	0	1	1	1	1	1	1
OG0009577	1	1	1	1	1	1	1	1	0
OG0009578	1	1	1	1	0	1	1	1	1
OG0009579	1	1	1	0	1	1	1	1	1
OG0009580	1	1	1	0	1	1	1	1	1
OG0009581	1	1	0	1	1	1	1	1	1
OG0009582	1	1	0	1	1	1	1	1	1
OG0009583	1	1	1	1	1	1	0	1	1
