LG1
40208 0.000 LR999954.1	4047540 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
40211 0.000 LR999954.1	4047552 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
40206 0.000 LR999954.1	4047533 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
40207 0.000 LR999954.1	4047537 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
40209 0.000 LR999954.1	4047543 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
40212 0.000 LR999954.1	4186995 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16805 3.338 LR999935.1	1549599 ( 0 ) 110011001111110111110111110100011101010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0


LG31
32134 58.548 LR999946.1	3472340 ( 0 ) 110100011000001011111110001011011110101011101001001010000010000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 13 0
32136 58.548 LR999946.1	3472383 ( 0 ) 110100011000001011111110001011011110101011101001001010000010000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
32128 59.659 LR999946.1	3472205 ( 0 ) 110100011000001011111110001011011110101011101001001010000000000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
32132 59.659 LR999946.1	3472304 ( 0 ) 110100011000001011111110001011011110101011101001001010000000000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
32129 59.659 LR999946.1	3472222 ( 0 ) 110100011000001011111110001011011110101011101001001010000000000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
32131 59.659 LR999946.1	3472237 ( 0 ) 110100011000001011111110001011011110101011101001001010000000000000110011001000001001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
